solved with: SP.mip_formulations.BinPackingFormulation
Problem not solved.

#####################################################

solved with: SP.mip_formulations.ThreeIndexFormulation
Problem not solved.

#####################################################

solved with: SP.constructive_heuristics.TwoCapHeuristic
time limit: 60 s
time to solve: 0,50 s
objective value: 2890.0

stacks (top to bottom):
stack   0:    1 0 
stack   1:    332 3 
stack   2:    388 2 
stack   3:    7 9 
stack   4:    5 4 
stack   5:    6 474 
stack   6:    15 14 
stack   7:    10 11 
stack   8:    16 390 
stack   9:    599 8 
stack  10:    12 13 
stack  11:    22 23 
stack  12:    20 21 
stack  13:    18 17 
stack  14:    19 142 
stack  15:    24 25 
stack  16:    26 27 
stack  17:    31 30 
stack  18:    33 32 
stack  19:    597 34 
stack  20:    43 41 
stack  21:    28 29 
stack  22:    35 257 
stack  23:    300 38 
stack  24:    40 39 
stack  25:    37 36 
stack  26:    44 42 
stack  27:    45 46 
stack  28:    47 48 
stack  29:    51 49 
stack  30:    52 50 
stack  31:    54 53 
stack  32:    55 56 
stack  33:    58 57 
stack  34:    59 60 
stack  35:    67 68 
stack  36:    62 61 
stack  37:    230 73 
stack  38:    72 76 
stack  39:    69 70 
stack  40:    74 78 
stack  41:    63 64 
stack  42:    79 80 
stack  43:    71 75 
stack  44:    65 66 
stack  45:    306 77 
stack  46:    81 82 
stack  47:    85 83 
stack  48:    88 86 
stack  49:    91 89 
stack  50:    87 84 
stack  51:    90 108 
stack  52:    93 136 
stack  53:    103 278 
stack  54:    434 95 
stack  55:    97 98 
stack  56:    99 100 
stack  57:    105 104 
stack  58:    106 107 
stack  59:    113 112 
stack  60:    101 102 
stack  61:    110 109 
stack  62:    114 115 
stack  63:    116 117 
stack  64:    118 119 
stack  65:    127 128 
stack  66:    123 122 
stack  67:    121 120 
stack  68:    130 129 
stack  69:    131 132 
stack  70:    133 134 
stack  71:    358 135 
stack  72:    144 145 
stack  73:    125 126 
stack  74:    137 138 
stack  75:    149 151 
stack  76:    141 143 
stack  77:    139 140 
stack  78:    147 146 
stack  79:    148 150 
stack  80:    152 153 
stack  81:    156 154 
stack  82:    158 159 
stack  83:    160 162 
stack  84:    163 164 
stack  85:    157 155 
stack  86:    166 165 
stack  87:    172 171 
stack  88:    167 168 
stack  89:    179 180 
stack  90:    173 174 
stack  91:    178 177 
stack  92:    175 176 
stack  93:    169 170 
stack  94:    185 186 
stack  95:    183 184 
stack  96:    189 187 
stack  97:    190 188 
stack  98:    191 192 
stack  99:    193 194 
stack 100:    198 195 
stack 101:    196 197 
stack 102:    201 202 
stack 103:    199 200 
stack 104:    204 203 
stack 105:    181 182 
stack 106:    205 207 
stack 107:    206 219 
stack 108:    218 216 
stack 109:    208 209 
stack 110:    210 211 
stack 111:    212 213 
stack 112:    214 215 
stack 113:    328 222 
stack 114:    220 217 
stack 115:    232 231 
stack 116:    221 223 
stack 117:    227 226 
stack 118:    224 225 
stack 119:    233 234 
stack 120:    228 229 
stack 121:    244 245 
stack 122:    236 235 
stack 123:    242 241 
stack 124:    238 237 
stack 125:    248 249 
stack 126:    239 240 
stack 127:    246 247 
stack 128:    255 254 
stack 129:    250 251 
stack 130:    252 253 
stack 131:    419 256 
stack 132:    259 258 
stack 133:    261 260 
stack 134:    263 262 
stack 135:    264 265 
stack 136:    268 269 
stack 137:    267 266 
stack 138:    270 271 
stack 139:    274 273 
stack 140:    275 276 
stack 141:    279 277 
stack 142:    283 282 
stack 143:    281 280 
stack 144:    293 287 
stack 145:    284 285 
stack 146:    299 291 
stack 147:    286 292 
stack 148:    294 288 
stack 149:    307 308 
stack 150:    298 290 
stack 151:    295 289 
stack 152:    301 297 
stack 153:    303 302 
stack 154:    296 573 
stack 155:    304 305 
stack 156:    309 311 
stack 157:    310 364 
stack 158:    317 316 
stack 159:    312 313 
stack 160:    323 322 
stack 161:    318 319 
stack 162:    314 315 
stack 163:    324 325 
stack 164:    329 330 
stack 165:    326 327 
stack 166:    320 321 
stack 167:    590 331 
stack 168:    333 334 
stack 169:    337 338 
stack 170:    339 340 
stack 171:    341 342 
stack 172:    336 335 
stack 173:    344 343 
stack 174:    487 346 
stack 175:    355 354 
stack 176:    348 349 
stack 177:    350 351 
stack 178:    345 347 
stack 179:    353 352 
stack 180:    357 356 
stack 181:    361 362 
stack 182:    359 360 
stack 183:    365 363 
stack 184:    370 459 
stack 185:    372 371 
stack 186:    367 366 
stack 187:    375 376 
stack 188:    373 374 
stack 189:    368 369 
stack 190:    378 377 
stack 191:    380 379 
stack 192:    382 381 
stack 193:    385 386 
stack 194:    392 391 
stack 195:    394 393 
stack 196:    387 389 
stack 197:    395 396 
stack 198:    384 383 
stack 199:    528 399 
stack 200:    407 406 
stack 201:    397 398 
stack 202:    408 409 
stack 203:    402 403 
stack 204:    401 400 
stack 205:    414 415 
stack 206:    416 417 
stack 207:    413 412 
stack 208:    420 418 
stack 209:    422 423 
stack 210:    424 425 
stack 211:    410 411 
stack 212:    426 427 
stack 213:    431 421 
stack 214:    428 430 
stack 215:    436 437 
stack 216:    438 439 
stack 217:    440 442 
stack 218:    479 441 
stack 219:    443 444 
stack 220:    450 452 
stack 221:    432 433 
stack 222:    451 561 
stack 223:    447 449 
stack 224:    456 455 
stack 225:    445 446 
stack 226:    453 454 
stack 227:    457 458 
stack 228:    461 460 
stack 229:    463 462 
stack 230:    489 469 
stack 231:    464 465 
stack 232:    466 468 
stack 233:    470 471 
stack 234:    473 472 
stack 235:    475 476 
stack 236:    477 478 
stack 237:    485 484 
stack 238:    482 483 
stack 239:    480 481 
stack 240:    491 492 
stack 241:    498 497 
stack 242:    493 494 
stack 243:    486 490 
stack 244:    503 504 
stack 245:    500 499 
stack 246:    501 502 
stack 247:    496 495 
stack 248:    507 508 
stack 249:    512 513 
stack 250:    506 505 
stack 251:    509 511 
stack 252:    517 516 
stack 253:    520 521 
stack 254:    514 515 
stack 255:    518 519 
stack 256:    526 527 
stack 257:    529 530 
stack 258:    536 538 
stack 259:    535 537 
stack 260:    524 525 
stack 261:    522 523 
stack 262:    540 541 
stack 263:    542 543 
stack 264:    531 532 
stack 265:    553 551 
stack 266:    545 546 
stack 267:    547 548 
stack 268:    557 555 
stack 269:    550 549 
stack 270:    559 556 
stack 271:    554 552 
stack 272:    560 558 
stack 273:    562 563 
stack 274:    566 568 
stack 275:    567 570 
stack 276:    564 565 
stack 277:    575 576 
stack 278:    569 571 
stack 279:    579 580 
stack 280:    572 574 
stack 281:    577 578 
stack 282:    587 588 
stack 283:    583 584 
stack 284:    586 585 
stack 285:    591 589 
stack 286:    404 
stack 287:    595 594 
stack 288:    592 593 
stack 289:    598 596 
stack 290:    448 
stack 291:    161 
stack 292:    
stack 293:    435 
stack 294:    429 
stack 295:    488 
stack 296:    94 
stack 297:    
stack 298:    
stack 299:    124 
stack 300:    539 
stack 301:    544 
stack 302:    96 
stack 303:    272 
stack 304:    581 
stack 305:    111 
stack 306:    
stack 307:    405 
stack 308:    534 
stack 309:    92 
stack 310:    510 
stack 311:    
stack 312:    
stack 313:    
stack 314:    
stack 315:    
stack 316:    
stack 317:    
stack 318:    
stack 319:    467 
stack 320:    
stack 321:    
stack 322:    
stack 323:    243 
stack 324:    
stack 325:    533 
stack 326:    
stack 327:    
stack 328:    
stack 329:    
stack 330:    
stack 331:    
stack 332:    
stack 333:    
stack 334:    
stack 335:    
stack 336:    
stack 337:    
stack 338:    
stack 339:    
stack 340:    
stack 341:    
stack 342:    
stack 343:    
stack 344:    
stack 345:    
stack 346:    
stack 347:    
stack 348:    
stack 349:    
stack 350:    582 
stack 351:    
stack 352:    
stack 353:    
stack 354:    
stack 355:    
stack 356:    
stack 357:    
stack 358:    
stack 359:    
